prop,diameter_in,pitch_in,kv,r_ohm,i0_a,prop_rpm,motor_rpm,voltage_v,p_bus_w,p_shaft_w,idle_w,efficiency,climb_ms,climb_ok,duty
20x13E,20.0,13.0,900.0,0.008093703703703702,2.282926829268293,1916.045279921621,1916.045279921621,2.262424002889666,78.55338663790685,60.50231621269518,10.32989691075477,0.7702063373993233,57.0330254901942,True,0.10191099112115613
20x13E,20.0,13.0,880.0,0.008465779958677684,2.2321951219512197,1916.045279921621,1916.045279921621,2.3138427302280675,78.55338663790685,60.50231621269518,10.32989691075477,0.7702063373993233,57.0330254901942,True,0.10422715001027331
20x13E,20.0,13.0,860.0,0.008864115738236884,2.1814634146341465,1916.045279921621,1916.045279921621,2.367653026279883,78.55338663790685,60.50231621269518,10.329896910754767,0.7702063373993233,56.3928259293054,True,0.10665103721981455
20x13E,20.0,13.0,780.0,0.010775641025641026,1.9785365853658536,1916.045279921621,1916.045279921621,2.610489234103461,78.55338663790685,60.50231621269518,10.329896910754767,0.7702063373993233,51.51425679714362,True,0.11758960513979554
MJ-21x13EL,21.0,13.0,240.0,0.11381770833333335,0.608780487804878,1683.4698760381095,1683.4698760381095,7.581642932745723,79.53983867610006,70.85208192636422,9.231112565918695,0.7715559535381016,8.617518857057403,True,0.3415154474209785
MJ-21x13EL,21.0,13.0,480.0,0.028454427083333338,1.217560975609756,1683.4698760381095,1683.4698760381095,3.7908214663728614,79.53983867610006,70.85208192636422,9.231112565918695,0.7715559535381016,28.75206764493417,True,0.17075772371048925
MJ-21x13EL,21.0,13.0,540.0,0.02248251028806584,1.3697560975609757,1683.4698760381095,1683.4698760381095,3.3696190812203213,79.53983867610006,70.85208192636422,9.231112565918696,0.7715559535381016,34.603903652186695,True,0.15178464329821267
MJ-21x13EL,21.0,13.0,740.0,0.011972059897735574,1.8770731707317074,1683.4698760381095,1683.4698760381095,2.458911221431045,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.11076176673112816
MJ-21x13EL,21.0,13.0,720.0,0.012646412037037036,1.8263414634146342,1683.4698760381095,1683.4698760381095,2.527214310915241,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.1138384824736595
MJ-21x13EL,21.0,13.0,700.0,0.013379387755102041,1.775609756097561,1683.4698760381095,1683.4698760381095,2.599420434084248,79.53983867610008,70.85208192636422,9.231112565918695,0.7715559535381014,37.76833420453556,True,0.1170910105443355
