span_m,chord_m,tail_arm_m,elevator_frac,taper_ratio,taper_start_frac,tip_chord_m,y_taper_m,n_packs,cells_per_string,string_plan,n_strings,n_cells,prop,mass_kg,wing_area_m2,aspect_ratio,static_margin,v_stall,v_night,v_day,p_night_w,p_day_w,climb_ms,soc_min,soc_end,margin_wh,unmet_wh,spilled_wh,solar_wh,propulsion_wh,battery_night_h,closed,reason
4.0,0.45,1.3,0.34,1.0,1.0,0.45,2.0,2,mixed,29+29+27+9+1+1,6,96,19x10E,11.3313858383297,1.8,8.88888888888889,0.2682692307692308,9.505034784947348,11.406041741936818,11.80024368902425,150.95437552295013,158.10171320107168,2.549070115260834,0.0,0.4705401880211904,-1061.6928278468638,1061.6928278468638,0.19205354749850062,2113.030337182592,3558.892491029431,16.166666666666668,False,"SOC floor violated (min 0.000, unmet 1062 Wh); did not refill (end SOC 0.471)"
4.0,0.45,1.6,0.34,0.6,0.0,0.27,0.4567166790459668,3,mixed,25+25,2,50,18x12E,11.38117599156591,1.5222090022282742,10.51104018999922,0.2802890335574304,10.358690941469593,12.430429129763512,12.636483763167325,71.39392046783108,128.0020347222506,2.94176263099959,0.2460254026887361,0.24667044923337825,-1062.594519060835,0.0,0.2851871360843129,1100.5366339492673,2069.9057195359674,15.583333333333334,False,did not refill (end SOC 0.247)
4.5,0.4,1.3,0.28,0.6,0.0,0.24,0.47579028497746806,3,mixed,24+24+21,3,69,18x12E,11.417348093042266,1.516126445596395,13.356405766033786,0.2943204633984138,10.395930291056633,12.475116349267958,12.681911746207502,109.30691048427303,112.31110320719633,3.003548394947226,0.0088364746538247,0.24153650746952457,-1070.0336006766588,34.49217092205877,0.26383342061246273,1518.740554849988,2526.898694618779,16.166666666666668,False,"SOC floor violated (min 0.009, unmet 34 Wh); did not refill (end SOC 0.242)"
4.5,0.4,1.3,0.34,0.6,0.0,0.24,0.47579028497746806,3,mixed,24+24+21,3,69,18x12E,11.417348093042266,1.516126445596395,13.356405766033786,0.2943204633984138,10.395930291056633,12.475116349267958,12.681911746207502,109.30691048427303,112.31110320719633,3.003548394947226,0.0088364746538247,0.24153650746952457,-1070.0336006766588,34.49217092205877,0.26383342061246273,1518.740554849988,2526.898694618779,16.166666666666668,False,"SOC floor violated (min 0.009, unmet 34 Wh); did not refill (end SOC 0.242)"
4.5,0.45,1.3,0.28,0.4,0.0,0.18000000000000002,0.4968104820660935,3,mixed,24+24+21,3,69,18x12E,11.512883543306188,1.5516388301578454,13.050717477816667,0.29310636478092833,10.31917993739229,12.383015924870747,12.588284607085692,109.86981667247069,112.8285539054475,2.9687119950215255,0.009851172185257278,0.23988146552710746,-1072.4317564512214,44.964989506212326,0.20529285874977768,1518.740554849988,2539.8058136948666,16.25,False,"SOC floor violated (min 0.010, unmet 45 Wh); did not refill (end SOC 0.240)"
4.5,0.45,1.3,0.34,0.4,0.0,0.18000000000000002,0.4968104820660935,3,mixed,24+24+21,3,69,18x12E,11.512883543306188,1.5516388301578454,13.050717477816667,0.29310636478092833,10.31917993739229,12.383015924870747,12.588284607085692,109.86981667247069,112.8285539054475,2.9687119950215255,0.009851172185257278,0.23988146552710746,-1072.4317564512214,44.964989506212326,0.20529285874977768,1518.740554849988,2539.8058136948666,16.25,False,"SOC floor violated (min 0.010, unmet 45 Wh); did not refill (end SOC 0.240)"
4.0,0.3,1.3,0.28,1.0,1.0,0.3,2.0,3,mixed,24+24,2,48,22x12E,10.545593719681966,1.2,13.333333333333334,0.2942307692307692,11.230351359396735,13.476421631276082,13.699815296115762,89.32359927002913,92.06944052204379,6.549039530707276,0.1404946721854826,0.23489702094804765,-1079.6542166462789,0.0,0.23558207124341257,1056.5151685912965,2041.8431707231223,17.416666666666664,False,"SOC floor violated (min 0.140, unmet 0 Wh); did not refill (end SOC 0.235)"
4.0,0.3,1.3,0.34,1.0,1.0,0.3,2.0,3,mixed,24+24,2,48,22x12E,10.545593719681966,1.2,13.333333333333334,0.2942307692307692,11.230351359396735,13.476421631276082,13.699815296115762,89.32359927002913,92.06944052204379,6.549039530707276,0.1404946721854826,0.23489702094804765,-1079.6542166462789,0.0,0.23558207124341257,1056.5151685912965,2041.8431707231223,17.416666666666664,False,"SOC floor violated (min 0.140, unmet 0 Wh); did not refill (end SOC 0.235)"
4.0,0.45,1.6,0.28,1.0,1.0,0.45,2.0,2,mixed,29+29+24+8+4,5,94,19x10E,11.367879286996665,1.8,8.88888888888889,0.2682692307692308,9.520328265918437,11.424393919102124,11.818900083453373,151.0753265778529,158.24185486772112,2.541272133276379,0.006781193118466337,0.44104568269572075,-1080.1547601498328,1080.1547601498328,0.21275796813873643,2069.0088718246225,3561.3484321149667,16.25,False,"SOC floor violated (min 0.007, unmet 1080 Wh); did not refill (end SOC 0.441)"
4.0,0.45,1.6,0.34,1.0,1.0,0.45,2.0,2,mixed,29+29+24+8+4,5,94,19x10E,11.367879286996665,1.8,8.88888888888889,0.2682692307692308,9.520328265918437,11.424393919102124,11.818900083453373,151.0753265778529,158.24185486772112,2.541272133276379,0.006781193118466337,0.44104568269572075,-1080.1547601498328,1080.1547601498328,0.21275796813873643,2069.0088718246225,3561.3484321149667,16.25,False,"SOC floor violated (min 0.007, unmet 1080 Wh); did not refill (end SOC 0.441)"
5.5,0.3,1.3,0.34,0.6,0.5,0.18,1.588793187686289,3,mixed,28+28,2,56,17x12E,11.12980582437027,1.5106551825223546,20.024424071078418,0.3115806824088972,10.282756947394427,12.339308336873312,12.54385249454226,96.65128833442608,99.31399557785836,2.520439968330633,0.08612000874555362,0.23370652578436849,-1081.37924413845,0.0,0.3034706301851481,1232.601030023179,2218.935547541107,16.75,False,"SOC floor violated (min 0.086, unmet 0 Wh); did not refill (end SOC 0.234)"
4.5,0.3,1.3,0.34,0.4,0.0,0.12,0.3211396626139514,3,mixed,17+17,2,34,22x12E,10.028130673339103,1.0028051392705113,20.193354827370374,0.3118699097685295,11.979816504648154,14.375779805577784,14.614081798759946,76.78598581668696,79.80829337789879,6.985653425473352,0.2192663860478113,0.23362613889582348,-1081.4957247399518,0.0,0.14565607833367028,748.3649110855015,1736.4640436259438,19.5,False,did not refill (end SOC 0.234)
4.0,0.52,1.3,0.22,0.6,0.5,0.312,1.3213036540676684,2,mixed,29+29+29+9+7+4,6,107,19x10E,11.74364921904962,1.938831160046075,8.252394705488316,0.2622621132672371,9.32352176623722,11.188226119484664,11.373689212304955,154.8856241184308,159.44026230349138,2.4338450808482857,0.004603310854947178,0.6648412319786609,-1085.6148505237713,1085.6148505237713,0.12320909092941197,2355.148396651432,3635.210297051167,15.666666666666668,False,"SOC floor violated (min 0.005, unmet 1086 Wh); did not refill (end SOC 0.665)"
4.0,0.52,1.3,0.28,0.6,0.5,0.312,1.3213036540676684,2,mixed,29+29+29+9+7+4,6,107,19x10E,11.74364921904962,1.938831160046075,8.252394705488316,0.2622621132672371,9.32352176623722,11.188226119484664,11.373689212304955,154.8856241184308,159.44026230349138,2.4338450808482857,0.004603310854947178,0.6648412319786609,-1085.6148505237713,1085.6148505237713,0.12320909092941197,2355.148396651432,3635.210297051167,15.666666666666668,False,"SOC floor violated (min 0.005, unmet 1086 Wh); did not refill (end SOC 0.665)"
4.0,0.52,1.3,0.34,0.6,0.5,0.312,1.3213036540676684,2,mixed,29+29+29+9+7+4,6,107,19x10E,11.74364921904962,1.938831160046075,8.252394705488316,0.2622621132672371,9.32352176623722,11.188226119484664,11.373689212304955,154.8856241184308,159.44026230349138,2.4338450808482857,0.004603310854947178,0.6648412319786609,-1085.6148505237713,1085.6148505237713,0.12320909092941197,2355.148396651432,3635.210297051167,15.666666666666668,False,"SOC floor violated (min 0.005, unmet 1086 Wh); did not refill (end SOC 0.665)"
5.0,0.36,1.3,0.34,0.4,0.5,0.144,1.4876369168177235,3,mixed,26+26,2,52,16x12E,11.259135900724589,1.5813295740326283,15.809481091437656,0.3023631810267888,10.108571406502065,12.130285687802479,12.331364954205181,82.99300158153434,117.36240956676697,1.9565591275071172,0.19406458933928386,0.22965137705193922,-1087.25515465174,0.0,0.08396811474698869,1144.5580993072379,2138.19494984238,16.25,False,"SOC floor violated (min 0.194, unmet 0 Wh); did not refill (end SOC 0.230)"
5.0,0.3,1.3,0.34,0.6,0.0,0.18,0.3704226647042824,4,mixed,21+21,2,42,22x12E,11.84839342451707,1.2444507197645138,20.089184411200087,0.3116921339142135,11.689322236301042,14.027186683561249,14.25971017728741,84.62410676378055,87.61928052786561,5.8711698596203705,0.37680384776208786,0.41701424865316145,-1087.6884716020922,0.0,0.13053392187451016,924.4507725173845,1928.7000071015623,18.083333333333332,False,did not refill (end SOC 0.417)
4.5,0.36,1.6,0.28,1.0,1.0,0.36,2.25,3,mixed,26+26+12+6,4,70,17x12E,11.899297943837581,1.6199999999999999,12.500000000000002,0.2907692307692308,10.267190294752549,12.320628353703059,12.524862860189092,96.43217012615065,136.08880416199224,2.2133913884017966,0.09879566304963473,0.22863556458495757,-1088.7270669163963,0.0,0.11818914439536361,1540.7512875289735,2534.7581918352666,15.416666666666668,False,"SOC floor violated (min 0.099, unmet 0 Wh); did not refill (end SOC 0.229)"
4.0,0.52,1.6,0.22,0.4,0.5,0.20800000000000002,1.2804384110940128,2,mixed,29+29+29+8+4+4,6,103,19x10E,11.691400394003395,1.855496784261332,8.623027609487103,0.26586792760407696,9.509367100233238,11.411240520279884,11.600400440467912,154.7014588856123,159.57288933692902,2.4560179215556843,0.0,0.5848671489232166,-1091.5895748767286,1091.5895748767286,0.3414565135738338,2267.10546593549,3632.618361940451,15.833333333333332,False,"SOC floor violated (min 0.000, unmet 1092 Wh); did not refill (end SOC 0.585)"
4.0,0.52,1.6,0.28,0.4,0.5,0.20800000000000002,1.2804384110940128,2,mixed,29+29+29+8+4+4,6,103,19x10E,11.691400394003395,1.855496784261332,8.623027609487103,0.26586792760407696,9.509367100233238,11.411240520279884,11.600400440467912,154.7014588856123,159.57288933692902,2.4560179215556843,0.0,0.5848671489232166,-1091.5895748767286,1091.5895748767286,0.3414565135738338,2267.10546593549,3632.618361940451,15.833333333333332,False,"SOC floor violated (min 0.000, unmet 1092 Wh); did not refill (end SOC 0.585)"
4.0,0.52,1.6,0.34,0.4,0.5,0.20800000000000002,1.2804384110940128,2,mixed,29+29+29+8+4+4,6,103,19x10E,11.691400394003395,1.855496784261332,8.623027609487103,0.26586792760407696,9.509367100233238,11.411240520279884,11.600400440467912,154.7014588856123,159.57288933692902,2.4560179215556843,0.0,0.5848671489232166,-1091.5895748767286,1091.5895748767286,0.3414565135738338,2267.10546593549,3632.618361940451,15.833333333333332,False,"SOC floor violated (min 0.000, unmet 1092 Wh); did not refill (end SOC 0.585)"
4.0,0.52,1.3,0.22,0.4,0.5,0.20800000000000002,1.3125649095242835,2,mixed,29+29+29+9+7+2+2,7,107,19x10E,11.699203387854869,1.8655202517715765,8.576695956425949,0.2654342198752683,9.486949981176164,11.384339977411395,11.573053977234062,155.7238176456884,160.60595010424694,2.4494870424906594,0.0,0.6501179397069035,-1092.6270877737102,1092.6270877737102,0.435190773628977,2355.1483966514315,3658.0560606511663,15.666666666666668,False,"SOC floor violated (min 0.000, unmet 1093 Wh); did not refill (end SOC 0.650)"
4.0,0.52,1.3,0.28,0.4,0.5,0.20800000000000002,1.3125649095242835,2,mixed,29+29+29+9+7+2+2,7,107,19x10E,11.699203387854869,1.8655202517715765,8.576695956425949,0.2654342198752683,9.486949981176164,11.384339977411395,11.573053977234062,155.7238176456884,160.60595010424694,2.4494870424906594,0.0,0.6501179397069035,-1092.6270877737102,1092.6270877737102,0.435190773628977,2355.1483966514315,3658.0560606511663,15.666666666666668,False,"SOC floor violated (min 0.000, unmet 1093 Wh); did not refill (end SOC 0.650)"
4.0,0.52,1.3,0.34,0.4,0.5,0.20800000000000002,1.3125649095242835,2,mixed,29+29+29+9+7+2+2,7,107,19x10E,11.699203387854869,1.8655202517715765,8.576695956425949,0.2654342198752683,9.486949981176164,11.384339977411395,11.573053977234062,155.7238176456884,160.60595010424694,2.4494870424906594,0.0,0.6501179397069035,-1092.6270877737102,1092.6270877737102,0.435190773628977,2355.1483966514315,3658.0560606511663,15.666666666666668,False,"SOC floor violated (min 0.000, unmet 1093 Wh); did not refill (end SOC 0.650)"
4.0,0.36,1.3,0.28,0.4,0.0,0.144,0.3695019793824801,3,mixed,17+17+10,3,44,22x12E,10.412797030793527,1.0878124275466157,14.708418101166028,0.2990850391926945,11.72074298606625,14.0648915832795,14.298040097204712,86.4155551731986,89.46653365170519,6.670042458179226,0.15677079879906314,0.22204578731206204,-1098.275654184822,0.0,0.09803588987789169,968.4722378753551,1972.7876914408932,17.833333333333336,False,"SOC floor violated (min 0.157, unmet 0 Wh); did not refill (end SOC 0.222)"
4.0,0.36,1.3,0.34,0.4,0.0,0.144,0.3695019793824801,3,mixed,17+17+10,3,44,22x12E,10.412797030793527,1.0878124275466157,14.708418101166028,0.2990850391926945,11.72074298606625,14.0648915832795,14.298040097204712,86.4155551731986,89.46653365170519,6.670042458179226,0.15677079879906314,0.22204578731206204,-1098.275654184822,0.0,0.09803588987789169,968.4722378753551,1972.7876914408932,17.833333333333336,False,"SOC floor violated (min 0.157, unmet 0 Wh); did not refill (end SOC 0.222)"
4.0,0.52,1.3,0.28,0.4,0.0,0.20800000000000002,0.5526617076998015,3,mixed,29+24+24+8,4,85,17x12E,11.935787253469904,1.6284304528023381,9.825411931142575,0.2756929130998988,10.256268367925633,12.30752204151076,12.511539289499453,118.52022956754247,153.0404541547093,2.1441236749485983,0.004085244197086265,0.21711719540706217,-1105.4171838551667,138.3168588990154,0.17048261388590663,1870.9122777137543,3017.9074186119483,15.5,False,"SOC floor violated (min 0.004, unmet 138 Wh); did not refill (end SOC 0.217)"
4.0,0.52,1.3,0.34,0.4,0.0,0.20800000000000002,0.5526617076998015,3,mixed,29+24+24+8,4,85,17x12E,11.935787253469904,1.6284304528023381,9.825411931142575,0.2756929130998988,10.256268367925633,12.30752204151076,12.511539289499453,118.52022956754247,153.0404541547093,2.1441236749485983,0.004085244197086265,0.21711719540706217,-1105.4171838551667,138.3168588990154,0.17048261388590663,1870.9122777137543,3017.9074186119483,15.5,False,"SOC floor violated (min 0.004, unmet 138 Wh); did not refill (end SOC 0.217)"
4.0,0.45,1.6,0.28,1.0,1.0,0.45,2.0,2,mixed,29+29+24+8+4+4,6,98,19x10E,11.507879286996666,1.8,8.88888888888889,0.2682692307692308,9.578772209878736,11.494526651854482,11.890195380618113,154.77963046820443,162.3984130613608,2.499434386671295,0.0,0.47258113509275956,-1115.429888083868,1115.429888083868,0.11247848235471025,2157.0518025405627,3654.3915948833164,16.166666666666668,False,"SOC floor violated (min 0.000, unmet 1115 Wh); did not refill (end SOC 0.473)"
4.0,0.45,1.6,0.34,1.0,1.0,0.45,2.0,2,mixed,29+29+24+8+4+4,6,98,19x10E,11.507879286996666,1.8,8.88888888888889,0.2682692307692308,9.578772209878736,11.494526651854482,11.890195380618113,154.77963046820443,162.3984130613608,2.499434386671295,0.0,0.47258113509275956,-1115.429888083868,1115.429888083868,0.11247848235471025,2157.0518025405627,3654.3915948833164,16.166666666666668,False,"SOC floor violated (min 0.000, unmet 1115 Wh); did not refill (end SOC 0.473)"
4.0,0.45,1.3,0.28,0.4,0.5,0.18000000000000002,1.2687815315068947,3,mixed,26+26+24+8,4,84,17x12E,11.85029048102773,1.6025710135068616,9.983956944901708,0.2768118311463376,10.301591058922186,12.361909270706624,12.566828075709706,148.13741197719273,152.27194737457302,2.166531804254352,0.004104228499971555,0.20954998518298995,-1116.3820714698475,597.4401644552654,0.41882513481048034,1848.9015450347683,3464.584179850713,16.916666666666668,False,"SOC floor violated (min 0.004, unmet 597 Wh); did not refill (end SOC 0.210)"
4.0,0.45,1.3,0.34,0.4,0.5,0.18000000000000002,1.2687815315068947,3,mixed,26+26+24+8,4,84,17x12E,11.85029048102773,1.6025710135068616,9.983956944901708,0.2768118311463376,10.301591058922186,12.361909270706624,12.566828075709706,148.13741197719273,152.27194737457302,2.166531804254352,0.004104228499971555,0.20954998518298995,-1116.3820714698475,597.4401644552654,0.41882513481048034,1848.9015450347683,3464.584179850713,16.916666666666668,False,"SOC floor violated (min 0.004, unmet 597 Wh); did not refill (end SOC 0.210)"
4.0,0.45,1.6,0.28,0.6,0.0,0.27,0.4567166790459668,3,mixed,25+25+21,3,71,19x12E,11.674147664130652,1.5222090022282742,10.51104018999922,0.2802890335574304,10.491169347410178,12.589403216892213,12.798093105032772,119.7555940452272,123.06469500050108,3.513187995962469,0.007997602730849098,0.20922093379179463,-1116.8588669356895,195.66479505743743,0.0953742420778513,1562.76202020796,2778.6767558370716,16.583333333333332,False,"SOC floor violated (min 0.008, unmet 196 Wh); did not refill (end SOC 0.209)"
4.0,0.45,1.6,0.34,0.6,0.0,0.27,0.4567166790459668,3,mixed,25+25+21,3,71,19x12E,11.674147664130652,1.5222090022282742,10.51104018999922,0.2802890335574304,10.491169347410178,12.589403216892213,12.798093105032772,119.7555940452272,123.06469500050108,3.513187995962469,0.007997602730849098,0.20922093379179463,-1116.8588669356895,195.66479505743743,0.0953742420778513,1562.76202020796,2778.6767558370716,16.583333333333332,False,"SOC floor violated (min 0.008, unmet 196 Wh); did not refill (end SOC 0.209)"
4.0,0.52,1.3,0.22,0.6,0.5,0.312,1.3213036540676684,2,mixed,29+29+29+9+7+4+4,7,111,19x10E,11.883649219049621,1.938831160046075,8.252394705488316,0.2622621132672371,9.378931538375703,11.254717846050843,11.441283147668509,158.50206373171125,163.27522045838802,2.3957859187085115,0.0,0.7025544878146541,-1121.776779475541,1121.776779475541,0.30493382847196193,2443.191327367374,3724.2235986772757,15.583333333333334,False,"SOC floor violated (min 0.000, unmet 1122 Wh); did not refill (end SOC 0.703)"
4.0,0.52,1.3,0.28,0.6,0.5,0.312,1.3213036540676684,2,mixed,29+29+29+9+7+4+4,7,111,19x10E,11.883649219049621,1.938831160046075,8.252394705488316,0.2622621132672371,9.378931538375703,11.254717846050843,11.441283147668509,158.50206373171125,163.27522045838802,2.3957859187085115,0.0,0.7025544878146541,-1121.776779475541,1121.776779475541,0.30493382847196193,2443.191327367374,3724.2235986772757,15.583333333333334,False,"SOC floor violated (min 0.000, unmet 1122 Wh); did not refill (end SOC 0.703)"
4.0,0.52,1.3,0.34,0.6,0.5,0.312,1.3213036540676684,2,mixed,29+29+29+9+7+4+4,7,111,19x10E,11.883649219049621,1.938831160046075,8.252394705488316,0.2622621132672371,9.378931538375703,11.254717846050843,11.441283147668509,158.50206373171125,163.27522045838802,2.3957859187085115,0.0,0.7025544878146541,-1121.776779475541,1121.776779475541,0.30493382847196193,2443.191327367374,3724.2235986772757,15.583333333333334,False,"SOC floor violated (min 0.000, unmet 1122 Wh); did not refill (end SOC 0.703)"
4.5,0.3,1.3,0.34,0.4,0.5,0.12,1.3122039256221436,4,mixed,22+22+10,3,54,22x12E,11.935613117190925,1.1811967066119857,17.143630596535328,0.3057710527654022,12.042307205643295,14.450768646771953,14.690313702282886,96.73656941814902,100.65246328830892,5.760509081680222,0.3084859398077468,0.39806044131940227,-1124.307227370915,0.0,0.14523537578696022,1188.5795646652084,2228.7625986375124,17.083333333333336,False,did not refill (end SOC 0.398)
